WFC,ETN,AMZN,QCOM,LMT,KO,JNJ,ISRG,XOM,MDT,DHR,PLD,BA,PG,MRK,AMD,BX,PM,SCHW,VZ,COP,ADI,BAC,NOW,TMO,CVX,ANET,NVDA,GE,GILD,MU,CMCSA,DIS,AXP,HON,META,NFLX,PGR,LLY,JPM,VRTX,TJX,EQIX,AAPL,FI,DE,SBUX,GOOGL,T,ABT,BMY,MS,CRM,PFE,SPGI,BRK-B,ADBE,ACN,AMGN,LIN,V,WMT,AMAT,CAT,RTX,UNP,IBM,TXN,ADP,GOOG,ORCL,BSX,UNH,TMUS,SYK,GS,UBER,AVGO,MMC,CSCO,PLTR,MA,C,BKNG,MCD,LOW,HD,INTU,LRCX,KKR,COST,NEE,ABBV,TSLA,MSFT,PEP,CB,PANW,BLK
2.0879869505522394e-5,-3.456413371556347e-5,3.934244042550409e-6,1.2643876445980826e-5,1.8311104890284146e-5,2.265968396953518e-5,1.5378835758881505e-5,-2.7295408395169586e-5,2.4072390099452764e-5,2.676977675195732e-5,2.4404757904760167e-5,2.6539779936095316e-5,9.12175902526189e-6,1.2436739535289912e-5,1.6087666468631717e-5,-9.18131366186318e-5,-6.274005560343896e-6,4.91077500403016e-5,1.6426231568953952e-5,0.00015766030662005726,2.6453447347564356e-5,-1.856519336074136e-5,3.9035543598693194e-5,-2.006278200157878e-5,3.5355976041087535e-5,1.7057633664190085e-5,-4.2918127390678835e-5,-0.00010439434191584509,1.7851617883279817e-6,7.5510757790761634e-6,-4.7600545771318104e-5,3.092505229880882e-5,4.173491833347086e-5,8.585756472148668e-6,1.5110106903071723e-5,-2.321797458739016e-5,4.777346473207921e-5,1.9581813851459116e-5,-5.288364599886502e-6,1.0286116530111503e-5,-1.5320458317480273e-5,2.273692586018972e-6,2.0162377280381037e-5,-1.033443591351565e-5,7.286608827590919e-6,2.6102309188203016e-6,9.529953782416905e-6,-3.137471947467801e-5,0.0002742929850311888,2.81185184173996e-5,2.583200292582511e-5,8.794636570778577e-6,1.647490822077141e-5,2.7814855656509258e-5,2.503861343247466e-6,5.524151209260386e-6,-5.733522000978662e-5,-8.617273662939975e-6,1.8304963349407237e-5,-1.941267259855468e-5,-2.4956055063111713e-6,3.138304545163205e-6,-7.76505375799994e-5,-1.023953250765003e-5,3.138282277109518e-5,1.0540816556176325e-5,1.2885873710014286e-5,-5.346781055874371e-6,-1.186019336142371e-5,-3.068548736255504e-5,-1.673949500452129e-5,1.5992660098053595e-5,-9.163106728873745e-6,4.9997620701058323e-5,3.5885834843491703e-6,1.8606089302181922e-5,-8.778644548520747e-6,-5.588209528040719e-5,-6.291420976059011e-6,2.2019217659932403e-5,-2.3451092028210813e-5,5.056835405974083e-7,4.1491745189348426e-5,-3.9148397165121014e-5,1.3272208349418894e-5,1.2656182074015641e-5,1.3154747514515974e-5,-2.6904448655833058e-5,-0.0001088320313883739,-5.262421071422949e-6,-1.7188022454368608e-5,1.766176095581869e-5,4.006420858456588e-6,-6.030879219778645e-6,-4.977641688032792e-5,1.3519083386767355e-5,2.0287874950322654e-5,-2.2730562012736728e-5,1.4015556524150057e-5
5.23864498774233e-6,-1.9721110522249904e-5,-1.7485619257173215e-5,-3.931874054722048e-7,3.608845773121614e-7,1.9569176800715007e-5,4.035491299151552e-5,8.175241277302595e-5,6.421201267808214e-6,7.549119061090519e-5,3.6294387204829535e-5,2.136280430783426e-5,1.3567886599307805e-5,2.793620136291912e-5,2.7265448519807087e-5,-5.334845762710672e-5,-9.060124713686674e-6,2.304144503515522e-5,-4.700554847250364e-6,1.77902721972731e-5,-3.701069085896492e-6,-5.831521331045794e-8,6.901343352907639e-6,-1.9417582435534034e-5,3.406730292560281e-5,1.1445437085850327e-5,-5.398661450972658e-5,-6.661646710884066e-5,-9.528418446836046e-6,2.4918362720922956e-5,-2.6776231253664214e-5,1.1523954833626234e-5,-2.9439835139818322e-6,-1.2108967688835396e-5,1.2708148713549368e-5,-2.5226140846167806e-5,-2.8928786958698763e-5,9.590440225104581e-6,-1.1904103267530477e-5,1.1905767181598052e-5,1.245205313649095e-5,9.142457799080628e-8,1.378410886821651e-5,-8.354201248618786e-6,6.1650435691884236e-6,4.579825006262717e-6,1.1473753268258551e-5,-4.530166063583821e-6,2.81185184173996e-5,0.00013326317371196726,1.7987434376726543e-5,-3.7028742075026415e-6,6.269219415595481e-6,8.217728518760157e-6,1.005356165303487e-5,8.510780516117163e-6,-2.1076695476255575e-5,-1.3478883031134506e-5,5.350088491744798e-6,8.858791210074806e-6,2.860812272188012e-6,-1.116796722958846e-6,-2.399176317557855e-5,-1.88918518795832e-5,-8.377463962010599e-7,1.66867218270183e-5,7.0227790640054305e-6,-4.265746092870604e-6,1.8655770137163782e-5,-4.787567704990898e-6,-1.2727182881109144e-5,5.402829442041135e-5,-7.799283798923043e-6,6.603129669042705e-6,6.69187390301942e-5,7.104097763882208e-6,1.4518539111303468e-5,-2.173464144597425e-5,1.4006471529982099e-5,-1.682396114471157e-5,-7.54862789936423e-5,1.4053923433371625e-6,5.524832659185074e-6,-9.814370981462746e-6,2.5503459899923126e-5,1.1095323595296397e-5,4.822738706056405e-6,-4.171879367334488e-6,-3.304843527488465e-5,-8.893871060571858e-6,-7.256807410212369e-6,2.4743502965805835e-5,2.7687032889429432e-5,-4.567000945685941e-5,-1.9941837154175393e-5,2.439376826494693e-5,2.1405689156804735e-5,-3.049608481703374e-5,7.3946451639614365e-6
1.7583307288992518e-5,-2.6766951769980233e-5,-3.9452763577060184e-5,-3.7052812525456325e-5,1.605842605935024e-5,1.9218445184887603e-5,3.83994891426413e-5,-7.002234173878545e-6,1.2263200652211458e-5,3.5787111184023056e-5,1.5070069689088747e-5,1.4608354166378689e-5,-2.044778007078588e-5,2.3886807146039365e-5,4.3322355566103405e-5,-7.7207345052937e-5,-6.203006194990594e-6,1.8534210550153046e-5,6.618616094513244e-6,1.0442484466420422e-5,1.6445675599592162e-5,-2.6248881920880085e-5,1.607710790919684e-5,-4.4151127887482916e-5,1.0629420735963927e-5,2.5161095931607044e-5,-5.222826262456119e-5,-8.316301566785634e-5,-1.5253646982400959e-5,4.507124357812951e-5,-4.9602112211115884e-5,1.544498757478503e-5,-6.4569611361333906e-6,-3.974557989393161e-6,1.1221324801305034e-5,-2.2226273744569706e-5,-1.9665475512786806e-5,8.317407072107949e-6,2.5442099462549963e-5,8.43669136547798e-6,2.7450881717893802e-5,-1.9804134337573327e-7,-6.789347816933111e-6,-1.0241190296504935e-6,3.6058070561355685e-6,4.48445355784815e-6,1.5377588272389117e-5,-5.249266924693472e-6,2.583200292582511e-5,1.7987434376726543e-5,0.00013564948730512442,4.201890381403727e-6,-2.8846552322402757e-5,4.583960468074734e-5,5.227740607557868e-6,4.12119565577793e-6,-2.080377346711161e-5,-2.094784596486787e-5,4.974621696917661e-5,-1.3700426335424186e-5,8.063909806023514e-6,1.2303054517739018e-5,-6.157282270064928e-5,1.1191448269065327e-8,2.0054091908869734e-5,1.9995928195486344e-5,-4.7580567214842964e-6,-1.2239463496312307e-5,-8.62809019750825e-6,-7.859938320183699e-6,-5.5478530688489424e-6,5.582507338118475e-6,1.8405005910968066e-5,1.4648189986956629e-5,-4.622009526294952e-6,1.4439990983953235e-5,2.682091553220858e-6,-2.952212180754876e-5,1.1102166677577459e-5,1.3580962079171575e-5,-5.9268960522179774e-5,9.36240162962119e-6,3.9684008589834505e-6,-1.2419391608918283e-5,1.0212127003520574e-5,2.280722564593301e-6,5.325025360896991e-6,-2.4882792805908434e-5,-6.917725528378816e-5,-2.3087695647813636e-5,-6.532764637639239e-7,3.097205075175819e-5,3.58117108246912e-5,-3.1863302935380566e-5,-2.0085593272615935e-5,1.898654329647983e-5,1.9533275679813268e-5,-2.776276295139928e-5,-4.5361416409055036e-6
0.00010090842841864618,3.119978031071814e-5,-5.028126236567228e-5,1.4606996474824925e-5,-1.9709998543024e-5,-1.1669078319392932e-5,2.1016758339599362e-7,-2.38027107314932e-5,4.108235924078508e-5,2.6248228959571277e-6,2.8769404579298928e-5,3.371916196102082e-5,4.6156951657253235e-6,-2.695869626560605e-5,-2.437552859360307e-6,-1.953294148931457e-5,7.12825682810466e-5,1.1331572714137122e-5,0.00014695785551354414,1.2637476493236623e-6,3.8445290154415735e-5,1.483729054953673e-5,0.00010396144200924788,-2.0558752722104704e-5,2.2012540947074866e-5,4.829156057252008e-5,-2.6016718458752682e-5,-5.396348874709005e-6,1.0006466946924652e-5,9.611656706122397e-6,6.058845037812603e-6,-2.0740467805729655e-6,2.4310590727095274e-5,4.9474804871913754e-5,5.781740654938382e-6,-5.454537063504489e-5,-6.151925577251091e-5,-3.027616728567221e-9,-4.558214087142978e-5,5.137353989542435e-5,-9.050331359457342e-6,3.4033742368453105e-6,-5.50436540976047e-6,-3.062547863235102e-5,2.161485823452134e-5,6.606785351803589e-5,1.315309288539484e-5,-6.0092268506582514e-5,8.794636570778577e-6,-3.7028742075026415e-6,4.201890381403727e-6,0.0001684348585875377,-1.146526583061954e-5,3.4497232719315175e-7,1.059058824449828e-5,9.437061404506e-6,-4.4571681485943195e-5,4.070148462572699e-6,-7.501783064465847e-6,5.95773939852983e-6,-7.229872827610957e-7,-2.2427151949530246e-5,-1.1872602715310209e-5,7.396505948201504e-5,7.264807822340408e-6,1.9208718156266724e-5,1.4728419938157804e-5,8.908101152189557e-6,-1.2658978207729245e-5,-6.130651496400244e-5,-3.374471419996184e-5,-1.605209607974618e-5,-2.008091634082658e-5,-1.4769820364176239e-5,-2.123994554515766e-5,7.782448274322257e-5,7.094064828073632e-6,-1.3341638827308786e-5,-2.3816776482840984e-5,-1.6285604588158218e-5,2.065056345619234e-5,-5.350392356723866e-6,9.18158931678928e-5,1.7393323367869487e-5,-8.659412694244309e-6,2.9310864994734245e-5,2.7105580495060036e-5,-1.4279036854252538e-5,7.750970510311622e-6,5.725144774355884e-5,-2.001434959489608e-5,8.18003669940069e-6,6.0281766432980135e-6,2.1555640468398785e-5,-3.531444205617175e-5,-2.5275014422515412e-5,1.6791791754467573e-5,-5.1721310699775764e-5,5.24536853202647e-5
-3.0032893925704377e-5,-1.392830275483274e-5,3.70576590000214e-5,2.500094922426191e-5,-1.5848507636397962e-5,1.989597711891655e-6,-2.1589279827989325e-5,1.523541794337883e-5,-2.7174221710899813e-5,-1.1490775213581172e-5,-8.466347862556124e-6,1.7131687117902473e-6,8.478644322848377e-6,-8.83316427295458e-6,-2.0886152354976945e-5,5.684539165702934e-5,1.2089013361230254e-5,-9.201213141573529e-6,-4.1047021751284555e-8,1.4526084488054661e-5,-2.0593988339220368e-5,5.62689952174528e-6,-2.1223242159496526e-5,7.230619752913237e-5,-4.781427683980757e-7,-2.443768521928676e-5,2.7933416429048154e-5,2.8006214792798506e-5,7.799959190682542e-6,-1.619838783823847e-5,2.038005942150455e-6,-9.577301638910547e-6,1.207613845274437e-5,6.457364062881019e-8,-1.4386373420811123e-5,2.1744102484359307e-5,4.13715093524285e-5,-1.688165794581941e-5,-3.103383300111511e-5,-2.4314093846706446e-5,-1.5757018306410314e-5,-9.210767099556126e-6,1.8802292085162034e-5,-3.0875714459274278e-6,3.0610416138877037e-6,-3.426037747309593e-5,-7.000458661247024e-7,6.458245900194903e-6,1.647490822077141e-5,6.269219415595481e-6,-2.8846552322402757e-5,-1.146526583061954e-5,0.00024633927532082407,-2.1994530131453513e-5,-1.2540072013807893e-6,-1.4198353665082997e-5,4.1260117016448365e-5,9.603008414700487e-6,-1.7694899735790626e-5,-4.032606572591367e-6,2.592033513527485e-6,-1.8523567402095857e-5,1.6853262769031492e-5,-2.2237840359773614e-5,-2.3839690787161183e-5,-8.04070660415713e-6,-1.31959389129041e-5,1.9876245807207015e-7,-3.7566354011595055e-8,7.908122100668309e-6,3.952833371290532e-6,1.7346359441862087e-5,-1.3979133048840892e-5,-1.2947869660995855e-6,1.8817956709896332e-5,-9.477143322222882e-6,2.499232669997249e-5,1.1492837484866917e-5,2.499526581741371e-6,-1.732002328793331e-6,7.787421398833785e-5,6.283717625671947e-6,-4.149662601308607e-6,1.3378368876117946e-5,2.9788682583632945e-8,-3.5001963177697606e-5,-2.3380797535171113e-5,3.164286717196961e-5,1.2081452589828755e-5,1.1884234872796815e-5,9.580091194819931e-6,-9.544873120107805e-6,-7.61341734064213e-8,1.2866419997589794e-5,1.3937508305507884e-5,-3.198439815416514e-6,-1.9987640167582346e-5,5.708707338767217e-5,5.073169182856558e-6
3.843152027107565e-6,-1.238057510535576e-5,-1.6102493626772795e-5,-1.770172525603474e-5,2.2500528840519974e-5,8.70862472308813e-6,3.537024397743486e-5,-2.739801544167957e-5,4.48320332920776e-6,1.1417098911427569e-5,2.6372628231462373e-5,-5.267979921629406e-6,1.7411107922203858e-5,4.823943354003365e-6,3.683078270972718e-5,-5.5705167731245284e-5,-2.4174148380535133e-5,1.1824448607452085e-5,5.984086243890077e-6,2.5417465779590577e-5,1.6087720414647723e-5,-8.352926967055e-6,6.569063204996079e-6,-1.4771045347284324e-5,1.5124570816297983e-5,1.202162538817939e-5,-4.3406871412343276e-5,-6.745987693666805e-5,-1.786695077253347e-5,2.8173700051227303e-5,-3.988021879951926e-5,-1.1525603384396057e-5,7.3782814147033786e-6,8.450775840407097e-6,8.536826826597561e-6,-1.5400123334836713e-5,-6.555424016653088e-6,2.520129210352048e-5,7.767595176084617e-6,6.536900844589416e-6,-3.341819239603655e-5,3.853324463579858e-6,4.1517403762650226e-6,-1.8399041401430195e-5,-4.361651897305759e-6,1.6929257847742636e-6,6.014791435937584e-6,-6.73425809771465e-6,2.7814855656509258e-5,8.217728518760157e-6,4.583960468074734e-5,3.4497232719315175e-7,-2.1994530131453513e-5,0.0001955036824344332,5.840959089597e-6,1.0759954387347655e-5,-9.508931858100598e-7,-1.2380293205745019e-6,3.284577558634234e-5,1.403407775615105e-5,-1.3384685743381164e-6,1.592574331762415e-5,-4.137051121397719e-5,-1.8559949099633098e-6,2.028546830944736e-5,2.1778796369939264e-6,2.168001105516091e-5,-7.692648059946132e-6,4.2578023993078576e-6,-6.9433215907553525e-6,-1.0631979527907018e-5,-3.580027822631996e-6,3.0038563179329133e-5,3.1810179586267815e-5,-1.5104038735124029e-5,1.1827683790388563e-5,7.254641775061355e-6,-1.8884771647218187e-5,3.331739566812623e-6,1.994584394975922e-5,-5.4538266126429e-5,-7.268175483705803e-6,-3.7078036113938364e-6,-2.281567787363892e-5,-8.668503022762072e-6,-2.6270253231435603e-6,-7.957095218516281e-7,2.8030633660711573e-6,-4.47728652119118e-5,-5.872652107898749e-6,4.6563586098832894e-6,4.332733312589866e-6,3.0002052307129733e-5,-3.1542172406647414e-5,-4.5354372430300285e-6,1.4452638330219724e-6,1.7553410156767988e-5,-2.7832231218253935e-5,2.4754327839109633e-6
4.458423402562402e-7,-3.219363140768246e-6,-1.2597210888418206e-5,-4.234562818805317e-6,4.451595236402988e-6,5.874339566552018e-6,9.126244811217554e-6,1.0938466337585136e-5,-4.948806507316416e-6,1.730820866229126e-5,1.390200272170573e-5,2.806264623205043e-5,-1.2718417622725275e-5,2.581082942259864e-6,1.560524679726605e-5,-2.38869991378959e-5,7.706698087471644e-6,2.1561415756673126e-6,1.1862067041205682e-5,1.578769357126045e-7,2.64189638873215e-6,-9.481375438963838e-6,8.297015493892517e-6,2.0164408898983567e-6,8.616053675908147e-6,-3.0927912582024634e-6,5.89346011759221e-6,-3.105872978249514e-5,-2.279262422475443e-6,6.595889084999632e-6,-4.8283514635542716e-5,-1.3302543192164269e-5,3.07477871050421e-6,1.8356106459488155e-5,1.911354298455964e-5,-2.4318172303823607e-5,-1.2339252619934538e-5,-4.799795109853598e-6,9.993486416940056e-6,-2.476327051683672e-7,1.8095175649971373e-5,7.07563277288725e-6,3.399484472730239e-5,-6.883976037812778e-6,1.3154162447393751e-5,5.136290333909865e-6,2.0021594272931358e-5,-1.409667035498319e-5,2.503861343247466e-6,1.005356165303487e-5,5.227740607557868e-6,1.059058824449828e-5,-1.2540072013807893e-6,5.840959089597e-6,8.873046871358686e-5,3.4620371652274543e-6,2.022137494710547e-6,1.9889200061987276e-6,1.137613380379685e-5,3.7727995338366746e-6,8.257323823000213e-6,2.261352764644694e-6,-3.437882268280438e-5,-1.6379453490771531e-6,-8.744828272059725e-7,9.188105812093634e-6,2.818400195779323e-6,-7.763075535938126e-6,9.023893774333147e-6,-1.438291176619693e-5,2.975702132948993e-6,1.004348167763493e-5,6.591483676602834e-6,1.052477616624663e-5,1.663388824209808e-5,5.815027518925311e-6,-1.1711663072371548e-5,-1.7525239048943772e-5,2.0516700693446754e-5,-9.504337299898735e-6,1.4128457015569886e-5,8.513104589106523e-6,6.37110298771125e-7,4.108909268573165e-6,2.482350245097525e-6,7.859296015982866e-6,7.655153322055578e-6,1.2443651525902218e-5,-3.806307099988539e-5,1.661196552404357e-5,7.152404455757735e-6,1.410011634547794e-5,-2.118963702203261e-5,-1.359994128807017e-5,-3.975165512230562e-6,1.0430583126664626e-5,-7.902232930753458e-6,-4.161261631657547e-5,2.2690751958469156e-5
2.3343560083410084e-5,1.8168102259987695e-5,-3.126232068861192e-5,-2.0617143512199465e-5,1.3837048896607771e-5,9.519684558195374e-6,1.655307740284784e-5,-7.161988644911546e-6,2.3611079019171748e-5,8.430459644816368e-6,1.9271255161014635e-6,6.019633084641279e-6,1.367449384280141e-5,1.0503665336583602e-5,1.8872522623689593e-5,-4.832141789583447e-5,-6.013160717181168e-6,1.4552114127006232e-5,1.0423229844779492e-5,9.681159008610215e-7,2.0238428587634022e-5,-1.1249369749912464e-5,2.0922100986219625e-5,-2.4034617716213674e-5,-1.4823842408585093e-7,1.5713910780454964e-5,-2.685406636170449e-5,-4.158167559017311e-5,7.4845108447360674e-6,1.0500829082404676e-5,-1.9386491829898193e-5,6.682376320667888e-6,4.639601586458223e-6,1.0853725418036105e-5,1.4732452319661456e-5,-1.9344605342314977e-5,-9.746866595669307e-6,4.4149247790124906e-5,6.65644166986974e-6,2.7951909488776287e-5,-1.320178262921447e-7,7.387037992565568e-6,-1.2894020715314917e-6,-1.0906966556737354e-5,1.0508049230718548e-5,1.1569186564298748e-5,9.357864421163732e-6,-1.5603767880345778e-5,5.524151209260386e-6,8.510780516117163e-6,4.12119565577793e-6,9.437061404506e-6,-1.4198353665082997e-5,1.0759954387347655e-5,3.4620371652274543e-6,3.917465784603411e-5,-1.8812469975302533e-5,-1.8994037567194105e-7,9.287370540790741e-6,1.9627239679674576e-5,6.743941660739841e-6,7.212026857919162e-6,-1.849284401588551e-5,9.738049874265786e-6,2.2383099729212622e-5,7.37601049698256e-6,1.500386420180412e-5,-1.055160277713606e-5,1.0521866513780013e-5,-1.6405681921686754e-5,-1.0955827919663346e-5,4.836177875987215e-6,9.805314637510157e-6,5.673480550921889e-6,-3.63605596544827e-6,1.578013169865491e-5,-1.809281143231446e-5,-1.2121692365553307e-5,2.3890360654200115e-5,-3.3326137197379084e-6,-4.0487629440539784e-5,9.486701025834327e-6,1.7995187546489257e-5,4.850157581559417e-6,1.2559907277699766e-5,1.1497400991978572e-6,4.0992367717279555e-6,-1.2286311971401004e-5,-1.5900602831257213e-5,2.1270800619561815e-6,-2.1983960845151766e-6,7.796448837275953e-6,1.664980654097347e-5,-4.137465982741289e-5,-2.553106167004636e-5,8.792070642368237e-6,3.614793818375758e-5,-2.7565534587423348e-5,4.4608259009380365e-6
-6.133195345971491e-5,4.900054182492402e-7,4.811190711078008e-5,3.5696805366101566e-5,-1.3839175217929181e-5,-1.5381795036805664e-5,-2.7147765096948747e-5,1.274711341889728e-6,-4.698575808344383e-5,-4.426810339003193e-5,-2.148457062924117e-5,-6.0556405017810184e-5,-6.6055789165382455e-6,-5.935790750651982e-6,-3.1121908313570844e-5,0.00013202568999201312,-2.7229164441280955e-5,-2.176797508044251e-5,-6.0972032944379265e-5,-4.681742529873351e-5,-4.153488515615873e-5,-2.553262253677258e-7,-5.644030395837349e-5,9.183073340382703e-5,-1.024535551621506e-5,-3.6345550063006305e-5,8.634819587292112e-5,0.00010333364141213306,-6.32763450134226e-6,-1.7835821714686106e-5,3.246620746429176e-5,-3.0514248151332642e-5,-2.078965982026639e-5,-1.2164687778853453e-5,-2.1091505263683294e-5,3.662589109563712e-5,2.964634427074803e-5,-5.396163964707808e-6,-1.4186875814124263e-5,-3.203619620718369e-5,-1.9789396310983718e-5,-1.0593935815175948e-6,8.50106468966027e-6,8.354296907643992e-6,-7.279200738580389e-6,-5.522861991733758e-5,-5.633287683980387e-7,3.833207340555697e-5,-5.733522000978662e-5,-2.1076695476255575e-5,-2.080377346711161e-5,-4.4571681485943195e-5,4.1260117016448365e-5,-9.508931858100598e-7,2.022137494710547e-6,-1.8812469975302533e-5,0.0002147894620577894,2.2332013837627064e-5,-1.5395920390570227e-5,-4.203732425757098e-6,8.424538575785677e-6,-1.8768943701483715e-5,4.611946571943978e-5,-5.495085849928691e-5,-1.8781334552866918e-5,-4.941912818616718e-5,4.176077876563772e-6,2.9024448484698195e-6,-8.772295045907307e-6,3.855781705226718e-5,5.455297878757506e-5,-2.1537217821976077e-5,-6.552493122965221e-6,-1.8091866890692856e-5,1.2185159533426304e-7,-4.053318645208716e-5,2.812504581681931e-5,6.333630232956932e-5,1.3084572622668946e-5,7.631859475752826e-6,6.913811367915527e-5,9.428728661721105e-7,-2.97890861765919e-5,-4.714777525788104e-6,-2.9686061587424684e-6,-3.3649895912136825e-5,-3.07535195598223e-5,4.559780181781885e-5,4.097825104033678e-5,-2.0473370999407738e-5,7.326644440084678e-6,-3.398041194035854e-5,-1.546712972438365e-5,9.406533112866328e-6,5.1521686849261206e-5,-1.3086613209766344e-5,-2.9801614503180594e-5,5.305858461307332e-5,-1.4304129222710534e-5
-1.1366186592216155e-5,2.455522663653681e-5,-3.320482302723692e-6,1.0324302123786715e-5,-1.0511141783039141e-5,-7.612329310428383e-6,-1.3546535011444109e-5,1.0415402212933487e-6,-1.2058084826211585e-5,-1.6789013832340463e-5,2.0012259583005e-5,8.148930545799244e-6,8.999768908644576e-6,-8.723818935518089e-6,-2.917016444138238e-5,8.516650616373935e-6,8.339613588331075e-6,-1.4873399584470289e-5,-1.922031845431567e-5,-1.6063584925195527e-5,-2.0511202325391295e-5,1.8476760667565652e-5,-1.3417481024456604e-5,3.800205372981925e-5,9.52209053397933e-6,-9.592101509823858e-6,4.004145419155597e-5,9.032466524437545e-6,4.1435386058287095e-6,-1.665928935303819e-5,4.183279924155546e-5,-5.532226198086268e-6,-9.78408638810794e-6,4.275912015740501e-6,-1.3777156872052255e-6,5.9851910964708205e-6,3.054583870547725e-5,3.5277442337330074e-6,-2.146145970518881e-5,-1.3765493957727795e-5,-2.3257167831592605e-5,-1.3891303341209427e-5,4.543360993456861e-6,-3.156279836126707e-6,1.6041345615564678e-6,-1.5040457799991853e-6,-1.0368338719331117e-5,8.066907362639087e-6,-8.617273662939975e-6,-1.3478883031134506e-5,-2.094784596486787e-5,4.070148462572699e-6,9.603008414700487e-6,-1.2380293205745019e-6,1.9889200061987276e-6,-1.8994037567194105e-7,2.2332013837627064e-5,0.00010962950307827772,-9.936462468610088e-6,1.1694621473410811e-5,-2.5980441795125958e-6,-1.4050572199110633e-5,2.5449185267182827e-5,7.949460789091028e-6,-1.0260771520480825e-5,1.6607056720900202e-6,2.2206968392002215e-5,2.047258819226271e-5,9.573944314510984e-6,7.340543714092605e-6,2.0446414969175193e-5,-4.274542072413998e-6,-1.4468197927820285e-5,-2.32542062488067e-5,-6.102459160983942e-6,1.64716969961256e-7,-1.692118653921367e-5,1.748419210537123e-5,2.3363340742196053e-6,4.1314138554295346e-6,2.177391945964344e-5,-2.2075466093761106e-6,-9.981169950785564e-6,-1.3252327654043213e-5,-5.479505725526075e-6,8.372014251997606e-6,1.1937627216587378e-5,1.8467026656997513e-5,1.857824284875632e-5,1.3812076617994629e-5,-4.191478895783425e-6,-1.4561865227105018e-6,-5.755156375966392e-6,7.298189201327426e-7,1.6880373558787498e-5,-1.4184462694436008e-5,-1.1168408139439938e-5,-5.110728855657188e-6,8.042670651958593e-6
-1.0204366556945188e-5,-2.0910845460881112e-5,-1.4098659403572914e-5,-2.4279137501544973e-5,1.799730087945477e-5,1.7004994568313494e-5,4.293074413715937e-5,-8.49311342504683e-6,1.2755429958942875e-6,8.540813509265295e-7,-1.3621263674151547e-5,1.6932542263851697e-5,-8.357408831787724e-6,2.514006298555691e-5,4.04061565859022e-5,-6.509010591839946e-5,1.8340726361674313e-6,2.0254934453756862e-5,2.1810262980728485e-7,1.044346272340832e-5,1.5147065764576023e-5,-2.0178679221182162e-5,2.337210789581823e-6,-4.684012296191691e-5,-2.8281310814250357e-6,9.351548035906833e-6,-7.906104459591422e-5,-7.692794360609952e-5,-1.2166186270135016e-5,6.943967307234678e-5,-2.937518914362298e-5,1.2915039494434918e-5,-9.548199048392427e-6,-1.8665905570819566e-5,8.50275023976786e-6,-2.6837561330499065e-5,-7.920169106006417e-6,4.081721852667942e-6,6.734368542362875e-5,-3.021226476681464e-7,4.3157266970260244e-5,1.4527587878913826e-5,1.2429038102384031e-5,-2.5003341410052225e-5,-7.402280495369701e-6,1.0250279288401339e-5,2.6298735587381772e-5,-1.0609385895491356e-5,1.8304963349407237e-5,5.350088491744798e-6,4.974621696917661e-5,-7.501783064465847e-6,-1.7694899735790626e-5,3.284577558634234e-5,1.137613380379685e-5,9.287370540790741e-6,-1.5395920390570227e-5,-9.936462468610088e-6,0.00015211246400999293,-8.53592717614031e-6,-5.707489438046879e-6,2.443504046795309e-5,-2.7951801114494096e-5,7.2025468813858694e-6,1.5931077198668618e-5,1.3942307021714961e-5,1.666338491787725e-5,-4.775578663238589e-6,1.564575386787168e-5,-1.1707911272753188e-5,-7.1181843582786655e-6,1.1660014001857386e-6,2.3203773749567162e-5,2.7306733423188697e-5,-1.7883721427412578e-5,6.771151076613419e-7,-4.185591478089407e-5,-1.2177419829474068e-5,5.613003371004189e-6,9.144616777321528e-6,-4.190656641254037e-5,-1.1536678507845175e-5,-7.230217752457463e-6,1.953543935195898e-5,1.6597973809683567e-5,-1.0104215437458619e-5,2.9957895313789333e-6,-9.091412827001592e-6,-3.179626175729402e-5,-1.270600612179406e-5,1.624896138189471e-5,3.2172107276049504e-5,5.8099227719695145e-5,-3.372637606454264e-5,-2.5262409585850445e-5,2.0279869984552965e-5,1.867304732999616e-5,-4.841986220132475e-5,-3.64663993410431e-6
